Unnamed: 0,tweet_text,text,polarity,sentimen
996,"ð¡ [what's on trending] ð¡ ð [harga bahan bakar minyak naik: inflasi meroket] ð per 3 september 2022, pemerintah resmi menaikkan harga bbm. pemerintah mengakui kenaikan harga bahan bakar minyak ini bisa mengerek kenaikan inflasi. kenaikan harga bahan bakar minyak atau bahan bakar minyak telah memberikan banyak pendapat https://t.co/tuhrko2pap",what on trending fuel prices go up inflation skyrocketed per september government officially raises fuel prices government admits fuel price hikes can drive up inflation hike fuel oil or fuel price hikes have given many opinions,0.5,positive
997,penyaluran subsidi bahan bakar minyak agar tepat sasaran menjadi catatan penting pemerintah untuk mewujudkannya #dukungrevisiperpres191 https://t.co/k3hkhg1rly,distribution of fuel subsidies so that they are right on target is an important record for the government to make it happen,0.34285714285714286,positive
999,https://t.co/wpmj0udrfi bsu sendiri merupakan salah satu upaya pemerintah kepada para pekerja dan pengusaha yang telah menyertakan para pekerjanya menjadi peserta bpjs ketenagakerjaan. @jokowi gas pol pemulihan ekonomi https://t.co/3apyxubsm8,BSU itself is one of the government's efforts to workers and employers who have included their workers as participants in the Social Security Policy for Labor Economic Recovery.,0.11666666666666667,positive
1000,"menyusul turunnya harga minyak mentah dunia, anggota komisi vii dpr ri dari fraksi pks, mulyanto, mendesak pemerintah menurunkan harga bahan bakar minyak bersubsidi. #bbmsubsidi #minyakdunia https://t.co/fl3ktq5lyp","Following the drop in world crude oil prices, members of Commission VII DPR RI from the PKS Mulyanto faction urged the government to reduce subsidized fuel oil prices",-0.35,negative
1002,inilah bukti pemerintah peduli dengan masyarakat !! bantuan langsung tunai bahan bakar minyak memberikan manfaat yang baik #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/aieq175pqp,This is proof that the government cares about the community. Direct fuel oil cash assistance provides good benefits,0.39999999999999997,positive
1026,"masyarakat sumatera utara dukung pemerintah menyesuaikan harga bbm. demi subsidi tepat sasaran ""sumatera utara"" #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/mpjtisgctb",The people of North Sumatra support the government to adjust fuel prices for subsidies that are right on target for North Sumatra,0.2857142857142857,positive
1028,wakil ketua komisi vii dpr ri eddy soeparno menilai kebijakan pemerintah mengalihkan anggaran subsidi bahan bakar minyak menjadi bansos untuk masyarakat tidak mampu sudah tepat dia berharap bansos itu dapat menjaga daya beli masyarakat yukkk kita #dukungrevisiperpres191 https://t.co/wm6aqjgbyv,"Vice Chairman of Commission VII DPR RI, Eddy Soeparno, assesses that the government's policy of diverting the fuel subsidy budget into social assistance for poor people is correct. He hopes that social assistance can maintain people's purchasing power, let's go",-0.11111111111111112,negative
1029,siapa bilang pertalite boros min??? kalok boros di uang baru percaya @pertamina sudah menjamin bahwa bahan bakar minyak pertalite ituhhh tidak berubah dan sudah sesuai aturan pemerintah dan juga dirjen minyak dan gas bumi #dukungrevisiperpres191 https://t.co/whd3lxljs2 https://t.co/5fg9o192wv,"who says pertalite is wasteful, min, if it's wasteful in money, then believe that you have guaranteed that pertalite fuel oil has not changed and is in accordance with government regulations and also the director general of oil and gas",0.05000000000000002,positive
1030,bps ingatkan pemerintah: dampak negatif bahan bakar minyak naik belum usai https://t.co/kdd03lpj6b,BPS reminded the government that the negative impact of rising fuel oil is not over,-0.3,negative
1031,"ayo segera turunkan. tunggu apa lagi? . trend harga minyak mentah dunia menyusut, pks desak pemerintah turunkan harga bahan bakar minyak bersubsidi | ekonomi. . https://t.co/gqrnqmhxsp @fpksdprri @pksejahtera","let's reduce it immediately, what are you waiting for, the trend of world crude oil prices is shrinking PKS urges the government to lower the price of subsidized fuel oil for the economy",-0.7,negative
1036,"pemerintah sedang menggodok revisi perpres 191/2014 tentang penyediaan, pendistribusian &amp; harga jual eceran bahan bakar minyak yang mengatur pembatasan penerima bahan bakar minyak bersubsidi dan penugasan agar jenis solar subsidi dan pertalite lebih tepat sasaran. @pertamina #dukungrevisiperpres191 https://t.co/9ruiazm1vw","The government is currently working on a revision of the Presidential Decree on the provision of distribution & retail selling price of fuel oil, which regulates restrictions on recipients of subsidized fuel oil and assignments so that the types of subsidized diesel and pertalite are more targeted.",0.25,positive
1037,penyaluran bantuan langsung tunai bukti pemerintah lindungi masyarakat rentan di tengah penyesuaian harga bahan bakar minyak #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran jawa tengah https://t.co/2ouysf9zxe,the distribution of direct cash assistance is proof that the government is protecting vulnerable communities in the midst of adjusting the price of fuel oil in Central Java,-0.13333333333333333,negative
1038,pemerintah mengalihkan subsidi bahan bakar minyak untuk bantuan yang lebih tepat sasaran. #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran ~ jawa tengah https://t.co/iszbtf8ihs,the government diverted fuel subsidies for aid that was more targeted in Central Java,0.25,positive
1040,masyarakat indonesia sangat berterima kasih kepada pemerintah atas penyaluran bantuan langsung tunai bahan bakar minyak dukung penyaluran bantuan langsung tunai #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan sumatera utara https://t.co/4ijfswhspj,The people of Indonesia are very grateful to the government for the distribution of fuel oil direct cash assistance to support the distribution of North Sumatra cash direct assistance,0.13333333333333333,positive
1041,"baim bakal di polisikan karena ngeprank polisi,polisi merasa dipermainkan.. terus rakyat yang di prank habis abisan oleh pemerintah gimana? prank lowker,gak taunya buat wna, prank bahan bakar minyak tidak naik smpai akhir thun,tau nya naik dan banyak lagi... #pemerintahtukangprank","Baim will be policed ​​for pranking the police, the police feel that they are being bullied and the people are being pranked all over by the government, what about lowker pranks, don't know for foreigners, fuel oil pranks don't go up until the end of the year, you know, it goes up and much more",0.5,positive
1042,alhamdulillah.. akhirnya pemerintah telah menyalurkan bantuan langsung tunai bahan bakar minyak kepada masyarakat di seluruh daerah di indonesia #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan sumatera utara https://t.co/kvvaee2umb,"Thank God, finally the government has distributed direct fuel oil cash assistance to communities in all regions in Indonesia, North Sumatra",0.05,positive
1044,pemerintah pastikan penyaluran bantuan langsung tunai bahan bakar minyak tepat sasaran. dukung penyaluran bantuan langsung tunai #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan sumatera utara https://t.co/7z79k62ra3,the government ensures that the distribution of direct fuel oil cash assistance is right on target to support the distribution of direct cash assistance in North Sumatra,0.16190476190476188,positive
1045,akibat rabun jauh mengecam aksi demo anarkis yang tolak keputusan pemerintah di negeri sendiri menaikan harga bahan bakar minyak dan mendukung aksi anarkis tolak undang-undang wajib pakai jilbab di negeri orang. #kitaberduka,as a result of nearsightedness criticizing anarchist demonstrations that reject the government's decision to raise fuel prices in their own country and support anarchist actions against the law on the mandatory wearing of the headscarf in foreign countries,0.2375,positive
1046,minyak mentah merosot tajam anggota dpr saat tepat pemerintah turunkan harga bahan bakar minyak https://t.co/nodvymbzg0,crude oil fell sharply members of the parliament when the government lowered the price of fuel oil,-0.4125,negative
1047,penyaluran bantuan langsung tunai bukti pemerintah melindungi masyarakat rentan ditengah penyesuaian harga bbm. jambi #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/7grtzztdza,the distribution of direct cash assistance is evidence that the government is protecting vulnerable communities amid the adjustment in Jambi fuel prices,-0.2,negative
1076,"warga jambi turut mendukung kebijakan pemerintah, pengalihan subsidi bahan bakar minyak menjadi bantuan langsung tunai sangat diapresiasi oleh masyarakat #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/io8qwh8lx1","Jambi residents also support the government's policy of diverting fuel subsidies into direct cash assistance, which is highly appreciated by the community",0.15000000000000002,positive
1077,"warga jambi turut mendukung kebijakan pemerintah, warga sangat antusias menerima bantuan langsung tunai bahan bakar minyak #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/fkh87u4tyi",Jambi residents also support government policies. Residents are very enthusiastic about receiving direct fuel oil cash assistance,0.44,positive
1078,"warga jambi turut mendukung kebijakan pemerintah, bantuan langsung tunai bahan bakar minyak tepat sasaran #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/ffptk7ypbc",Jambi residents also support the government's policy of direct fuel oil cash assistance on target,0.1,positive
1079,"warga jambi turut mendukung kebijakan pemerintah, presiden langsung turun tangan memberikan bantuan langsung tunai bahan bakar minyak kepada penerima yang pantas menerima #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/vvgibzqa4a",Jambi residents also support the President's government policy to directly intervene to provide direct fuel oil cash assistance to deserving recipients,0.26666666666666666,positive
1081,"warga jambi turut mendukung kebijakan pemerintah, warga mukomuko merasa terbantu dengan adanya bantuan langsung tunai bahan bakar minyak #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/5yqqp9e0fn",Jambi residents also support government policies. Mukomuko residents feel helped by the direct cash assistance from fuel oil,0.1,positive
1082,"warga jambi turut mendukung kebijakan pemerintah, bantuan langsung tunai bahan bakar minyak efektif bantu jaga daya beli masyarakat #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/wcwyiwthtf",Jambi residents also support the government's policy of direct fuel oil cash assistance that effectively helps maintain people's purchasing power,0.35,positive
1084,benar juga. langkah pemerintah naikin harga bahan bakar minyak harusnya membuat perusahaan jadi lebih mempertimbangkan opsi wfh/a saja sebagai working kalcer~,it's also true that the government's move to increase the price of fuel oil should make companies consider the WFH option only as a working calculator,0.175,positive
1087,pemerintah mengalihkan sebagian subsidi bahan bakar minyak untuk bantuan yang lebih tepat sasaran. papua dukung #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/int3auwdwd,the government diverted some of the fuel subsidies to aid that is more targeted to support papua,0.5,positive
1091,--- informasi untuk kito rakyat jambi --- penyaluran bantuan langsung tunai bukti pemerintah melindungi masyarakat rentan di tengah penyesuaian harga bahan bakar minyak #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkea,information for kito people of Jambi the distribution of direct cash assistance is evidence that the government is protecting vulnerable communities amid adjustments in fuel prices,-0.2,negative
1094,"subsidi bahan bakar minyak jadi beban apbn, penyesuaian harga bahan bakar minyak adalah langkah tepat pemerintah. #semuademikesejahteraan #indonesiaantiresesi @jokowi pembunuh | bisma | baim | surya paloh | tni ada | angkatan darat di hati rakyat | pdip | persebaya https://t.co/g3u86gesch","fuel subsidies are a burden on the state budget, adjusting fuel prices is the right step for the government that killed Bisma Baim Surya Paloh, the TNI has an army in the hearts of the people of PDIP Persebaya",0.042857142857142844,positive
1095,bantuan langsung tunai jadi kebijakan pemerintah atasi penyesuaian harga bbm. #semuademikesejahteraan #indonesiaantiresesi @jokowi pembunuh | bisma | baim | surya paloh | tni ada | angkatan darat di hati rakyat | pdip | persebaya https://t.co/vbkn0yftkd,direct cash assistance is a government policy to overcome the fuel price adjustments that killed Bisma Baim Surya Paloh TNI has an army in the hearts of the people of PDIP Persebaya,-0.05,negative
1097,pemerintah mengalihkan sebagian subsidi bahan bakar minyak untuk bantuan yang lebih tepat sasaran riau mendukung kebijakan penyesuaian harga bahan bakar minyak #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/b60kgii627,"the government diverted some of the fuel subsidies to more targeted aid, riau supported the policy of adjusting fuel prices",0.5,positive
1099,pengalihan subsidi bahan bakar minyak adalah pemikiran yang dangat brilian dari pemerintah. ðbanten #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/alzy5up2wb,Diverting fuel subsidies is a very brilliant idea from the Banten government,1.0,positive
1100,pemerintah bakal berikan kompensasi penyesuaian harga bahan bakar minyak dengan perlindungan sosial. papua dukung #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/59lihu1e21,the government will provide compensation for adjusting the price of fuel oil with Papua's social protection support,0.03333333333333333,positive
1103,subsidi bahan bakar minyak di alihkan ke sektor yang lebih bermanfaat adalah langkah tepat dari pemerintah. ðbanten #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/xn5eipkzuc,Diverting fuel subsidies to more useful sectors is the right step from the Banten government,0.36190476190476195,positive
1112,pemerintah mampu jaga ekonomi di tengah penyesuaian harga bahan bakar minyak #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran jambi https://t.co/vxhddtr1ob,the government was able to maintain the economy amidst the price adjustments for fuel oil in Jambi,0.5,positive
1113,penyesuaian harga bahan bakar minyak diambil pemerintah agar menahan inflasi yang dampak biaya nya jauh lebih besar #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran jambi https://t.co/s13oepb5hj,the government made adjustments to the price of fuel oil in order to contain inflation whose cost impact was far greater in Jambi,0.3,positive
1114,warga banten mendukung keputusan pemerintah untuk menyesuaikan harga bahan bakar minyak agar dana nya dialihkan lebih tepat sasaran. #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/hcnwcj0vog,Banten residents support the government's decision to adjust the price of fuel oil so that the funds are diverted more precisely on target,0.45,positive
1116,penyaluran bantuan langsung tunai bahan bakar minyak bukti pemerintah melindungi masyarakat rentan di tengah penyesuaian harga bahan bakar minyak sumatera barat #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/9antixrpwe,the distribution of direct fuel oil cash assistance is evidence that the government is protecting vulnerable communities amid adjustments to fuel prices in West Sumatra,-0.2,negative
1119,"pemerintah telah mengeluarkan kebijakan penyesuaian harga bahan bakar minyak subsidi, dan sebagian subsidi dialihkan ke bansos blt. pemerintah berkomitmen agar penggunaan subsidi yang merupakan uang rakyat harus tepat sasaran. https://t.co/pyghrt920u",the government has issued a policy of adjusting the price of subsidized fuel oil and some of the subsidies have been transferred to social assistance blt the government is committed to using subsidies which are people's money to be on target,0.03333333333333333,positive
1120,"pemerintah menaikkan harga bbm, cendekiawan nilai langkah yang realistis. #semuademikesejahteraan #indonesiaantiresesi #mandiri24 kekinian https://t.co/xvpjwjxgtk","the government raised the price of fuel, the value of the current realistic step",0.08333333333333333,positive
1123,pemerintah mengalihkan sebagian subsidi bahan bakar minyak untuk bantuan yang lebih tepat sasaran #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran jambi https://t.co/n4bvazhvij,the government diverted some of the fuel subsidies for aid that was more targeted at Jambi,0.5,positive
1126,bantuan langsung tunai bahan bakar minyak bukti keberpihakan pemerintah kepada masyarakat jambi terimo bantuan langsung tunai #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/x4rpehejdn,fuel oil direct cash assistance is evidence of the government's partiality to the people of Jambi receiving direct cash assistance,0.1,positive
1127,pemberian bantuan langsung tunai bahan bakar minyak sebagai kebijakan yang diambil pemerintah pascapenyesuaian harga bahan bakar minyak ternyata cukup diapresiasi oleh masyarakat. https://t.co/ophn7rikke,the provision of direct fuel oil cash assistance as a policy taken by the government after the adjustment in the price of fuel oil was quite appreciated by the community,0.15000000000000002,positive
1128,bantuan langsung tunai bahan bakar minyak bukti keberpihakan pemerintah kepada masyarakat kecil jambi #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/nx6btyprbo,direct fuel oil cash assistance is evidence of the government's partiality for the small community of Jambi,-0.075,negative
1129,bantuan langsung tunai bahan bakar minyak dilakukan pemerintah untuk membantu masyarakat miskin. kepulauan bangka belitung jambi #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan https://t.co/qmbtl0mzku,"Direct cash assistance from fuel oil is carried out by the government to help the poor people of the Bangka Belitung Islands, Jambi",-0.15000000000000002,negative
1130,"bantuan yang di berikan oleh pemerintah berupa bantuan langsung tunai bbm, masyarakat meng apresiasi adanya kebijakan yang di lakukan oleh pemerintah pasca penyesuaian harga bahan bakar minyak kinerja jokowi naik #publikpuas https://t.co/ospxjvroyx","the assistance provided by the government is in the form of direct fuel cash assistance, the community appreciates the policies carried out by the government after the adjustment in fuel prices, Jokowi's performance has increased",0.1,positive
1132,"pemerintah sudah mulai menyalurkan bantuan langsung tunai bahan bakar minyak kepada masyarakat, #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan jambi mendukung penuh https://t.co/ry0cnqnhgc",the government has started to distribute direct fuel oil cash assistance to the people of Jambi with full support,0.22499999999999998,positive
1134,pemerintah mengalihkan sebagian subsidi bahan bakar minyak untuk bantuan lebih tepat sasaran jambi dukung penyesuaian harga bahan bakar minyak #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/tejntv45ho,the government diverted part of the fuel subsidy to more targeted assistance to support the adjustment of fuel prices,0.5,positive
1135,pemerintah tengah menyiakan strategi penyaluran bantuan langsung tunai bahan bakar minyak tahap 2 bagi masyarakat #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan jambi mendukung penuh https://t.co/6mim49fgqs,The government is currently preparing a strategy for distributing fuel-oil direct cash assistance to the people of Jambi with full support,0.15,positive
1139,"pengalihan subsidi bahan bakar minyak merupakan pilihan terakhir yang diambil pemerintah, dan itu keputusan yang tepat jambi dukung penyesuaian harga bahan bakar minyak #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/6tbvuton6q",Diverting fuel subsidies is the last option taken by the government and it is the right decision to support the adjustment of fuel prices,0.14285714285714285,positive
1142,keputusan yang tepat diambil pemerintah jambi dukung penyesuaian harga bahan bakar minyak #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/svzuo31ujv,the right decision was taken by the government of Jambi to support the adjustment of fuel prices,0.2857142857142857,positive
1143,sudah mantap kebijakan pemerintah terhadap bantuan langsung tunai bahan bakar minyak #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan jambi mendukung penuh https://t.co/ov8qtsgdrf,the government's policy towards direct cash assistance for Jambi fuel oil is fully supported,0.1,positive
1145,"kebijakan bantuan langsung tunai bahan bakar minyak diapresiasi masyarakat. jadi meski ada kenaikan harga bbm, tapi pemerintah juga tidak tinggal diam dan tetap memberi bantuan. ini mjd salah satu alasan #publikpuas terhadap pemerintahan presiden @jokowi dan membuat tingkat kepuasan kinerja jokowi naik. https://t.co/74ceqk93ub","The policy of direct fuel oil cash assistance is appreciated by the people, so even though there is an increase in fuel prices, the government also does not remain silent and continues to provide assistance. This is one of the reasons for the presidential government and made Jokowi's performance satisfaction level rise.",0.10000000000000002,positive
1146,"pemberian bantuan langsung tunai bahan bakar minyak sebagai kebijakan yang diambil pemerintah pasca penyesuaian harga bbm, ternyata cukup diapresiasi oleh masyarakat. kinerja jokowi naik #publikpuas https://t.co/hbe75mpq0l","the provision of direct fuel oil cash assistance as a policy taken by the government after the adjustment in fuel prices turned out to be quite appreciated by the public, Jokowi's performance went up",0.10000000000000002,positive
1148,penyesuaian harga bahan bakar minyak dilakukan agar subsidi yang diberikan pemerintah lebih tepat sasaran kepada yang kurang mampu jambi #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/tycxfitdx0,adjustments to the price of fuel oil were made so that the subsidies provided by the government were more targeted to the less affluent Jambi,0.3277777777777778,positive
1149,pemerintah melakukan pengalihan subsidi bahan bakar minyak dengan pertimbangan matang #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran kalimantan barat https://t.co/cjnvcdueyx,The government made the transfer of fuel subsidies with careful consideration of West Kalimantan,-0.1,negative
1151,kebijakan pemerintah untu mengalihkan subsidi bahan bakar minyak ke bantuan langsung tunai bahan bakar minyak dapat diterima oleh masyarakat dan kinerja jokowi naik #publikpuas https://t.co/ifgyxgmvx2,the government's policy of diverting fuel subsidies to direct fuel cash assistance was acceptable to the public and Jokowi's performance increased,0.05,positive
1153,kinerja jokowi naik dalam kurun waktu satu pekan setelah penyesuaian bahan bakar minyak karena program bantuan masyarakat sangat besar dari pemerintah #publikpuas,Jokowi's performance increased within one week after adjusting fuel oil because the government's very large community assistance program,0.2785714285714286,positive
1154,langkah pemerintah dalam mengalihkan subsidi bahan bakar minyak sudah tepat #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran kalimantan barat https://t.co/n4j9ft7z1n,The government's step in diverting fuel subsidies is right in West Kalimantan,0.2857142857142857,positive
1155,"masyarakat sangat mengapresiasi kebijakan bantuan langsung tunai bahan bakar minyak yang diluncurkan oleh pak presiden, semua program dari pemerintah dapat dirasakan oleh rakyat. @kompastv kinerja jokowi naik #publikpuas https://t.co/gdyixhsv7b","The community really appreciates the fuel oil direct cash assistance policy launched by the president, all programs from the government can be felt by the people, Jokowi's performance has increased",0.15000000000000002,positive
1156,"tidak heran kalau terus ada peningkatan kepuasan dipemerintahan pak jokowi, misal bantuan langsung tunai bahan bakar minyak kemarin respon yang bagus dari pemerintah untuk naikin daya beli masyarakat kinerja jokowi naik #publikpuas https://t.co/iqu4fs2jgg","It's not surprising that there continues to be an increase in satisfaction with Pak Jokowi's administration, for example, direct fuel oil cash assistance yesterday.",-0.12499999999999999,negative
1157,tingginya pemilihan alasan bansos ini tentu sangat rasional apabila dibaca dalam konteks saat ini yakni pasca ditariknya subsidi bbm. di mana masyarakat memang sangat membutuhkan bantuan langsung dari pemerintah kinerja jokowi naik #publikpuas https://t.co/7rllalp5hf,"The reason for the high choice of social assistance is of course very rational when read in the current context, namely after the withdrawal of the fuel subsidy where the people really need direct assistance from the government Jokowi's performance has increased",0.11555555555555554,positive
1158,"benerkan, alasan mayoritas responden puas karena program bantuan pemerintah kaya pas bantuan langsung tunai bahan bakar minyak kemarin, sangat membantu pak, kinerja jokowi naik #publikpuas https://t.co/ceqa1jntcu","Is it true that the majority of respondents are satisfied because the government's assistance program for the rich, when yesterday's direct fuel oil cash assistance really helped Pak Jokowi's performance to increase",0.30500000000000005,positive
1159,masyarakat mengapresiasi langkah pemerintah dalam pemberian bantuan langsung tunai bahan bakar minyak pasca penyesuaian harga bbm. kinerja jokowi naik #publikpuas https://t.co/kzonuthbag,"The community appreciates the government's steps in providing direct cash assistance for fuel after the fuel price adjustment, Jokowi's performance rose",0.35,positive
1162,"banyak masyarakat tingkat kepercayaannya naik kepada pemerintah karena setiap solusi dari masalah yang ada, salah satunya bansos bbm, kinerja jokowi naik #publikpuas https://t.co/bhpdqjn3ce","many people have increased their level of trust in the government because every solution to the existing problem, one of which is social assistance, fuel, Jokowi's performance has increased",0.26666666666666666,positive
1164,pemerintah sudah mengalihkan penyesuian harga bahan bakar minyak agar tepat sasaran. https://t.co/ktjpeizeof,the government has shifted adjustments to the price of fuel oil so that it is right on target,0.2857142857142857,positive
1165,bersama kita dukung program pemerintah dalam menyesuaikan harga bahan bakar minyak daerah istimewa yogyakarta harga bahan bakar minyak yogyakarta #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/cjji155tlh,"Together, we support the government's program to adjust the price of fuel for the Special Region of Yogyakarta, the price of fuel for Yogyakarta",0.35714285714285715,positive
1166,pemerintah alihkan subsidi bahan bakar minyak untuk sektor tepat sasaran daerah istimewa yogyakarta harga bahan bakar minyak yogyakarta #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran https://t.co/u3uvcqzywc,"The government has transferred fuel subsidies to sectors that are targeted at the Special Region of Yogyakarta, the price of Yogyakarta fuel oil",0.35714285714285715,positive
1169,mari kawal bersama bantuan langsung tunai dari pemerintah daerah istimewa yogyakarta bantuan langsung tunai bahan bakar minyak yogyakarta #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran https://t.co/nicui3w7db,"Let's escort together direct cash assistance from the special regional government of Yogyakarta, direct cash assistance from Yogyakarta fuel oil",0.18571428571428572,positive
1171,kami mendukung bantuan bantuan langsung tunai pemerintah daerah istimewa yogyakarta bantuan langsung tunai bahan bakar minyak yogyakarta #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran https://t.co/uw8enihted,we support direct cash assistance assistance special regional government of yogyakarta direct cash assistance yogyakarta fuel oil,0.18571428571428572,positive
1175,saat ini yang paling penting bagaimana respons pemerintah memitigasi dampak kenaikan harga bahan bakar minyak termasuk potensi kenaikan inflasi yang diciptakan oleh kebijakan ini. https://t.co/zi8nfmy7nq,"At present the most important thing is how the government responds to mitigate the impact of rising fuel prices, including the potential increase in inflation created by this policy",0.225,positive
1176,penyesuaian harga bahan bakar minyak dilakukan pemerintah dengan penuh perhitungan ð #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran berita jambi https://t.co/mf2tvlutux,The government made adjustments to the price of fuel oil with full calculation of Jambi news,0.35,positive
1182,pemberian bantuan langsung tunai bahan bakar minyak dari pemerintah sangat efektif membantu masyarakat #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan kalimantan barat https://t.co/ebu6o4yjcu,the provision of direct fuel oil cash assistance from the government is very effective in helping the people of West Kalimantan,0.44,positive
1183,masyarakat merasa terbantu dengan adanya bantuan langsung tunai bahan bakar minyak dari pemerintah #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan kalimantan barat https://t.co/fiekp9l91q,the community felt helped by the direct cash assistance from fuel oil from the West Kalimantan government,0.1,positive
1184,pemerintah pastikan penyaluran bantuan langsung tunai bahan bakar minyak berjalan lancar #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan kalimantan barat https://t.co/i0si0xxtmk,The government ensures that the distribution of direct fuel oil cash assistance runs smoothly in West Kalimantan,0.25,positive
